date,open,high,low,close
2020-07-30,317.61330691007157,340.4854767767034,314.94371196930825,335.0794447782334
2020-07-29,317.84598385527676,324.94237636898447,312.7775102582532,318.1007376579322
2020-07-28,321.9196459804918,326.5058315641874,306.641247306412,317.05569188660786
2020-07-27,311.57593444666924,332.6544008682893,311.37056195720834,322.2222466105751
2020-07-26,305.1428032779652,319.2935297609897,300.52442902942386,310.95859948752053
2020-07-25,279.9369665545663,308.78546260604674,279.7555999992881,305.53939538899436
2020-07-24,275.5919819523011,287.44039753860056,268.75871662391967,279.6535129735084
2020-07-23,264.44854067226333,280.5166826199069,260.55680757195614,275.78301656705804
2020-07-22,245.7853547215629,268.0559497729332,242.0279651189856,264.4123775879098
2020-07-21,236.12987416469903,246.7911016526232,235.7757830775963,245.63125017588325
2020-07-20,239.52541105847422,239.72770839925553,234.51445622176288,236.15868165235236
2020-07-19,235.78487309063652,239.712926930366,233.43549946245295,239.02645797955165
2020-07-18,232.74685523372068,236.87002614668836,232.37105213672015,235.78183113786667
2020-07-17,233.56426611798383,234.43263704117922,231.81295365031596,232.77546708320057
2020-07-16,238.48970909529402,239.16884339088008,230.26509595687162,233.58459832566803
2020-07-15,240.45409891918106,241.34652073324216,236.92043235977604,238.50610334286162
2020-07-14,239.40264408214037,242.01951529297853,237.18746519786612,240.40915377650734
2020-07-13,243.12153396405105,245.13421235782022,237.5849087175641,239.61459035588098
2020-07-12,239.22116085628656,243.56388216014977,236.8904643381102,242.84930361006607
2020-07-11,241.4396519899163,241.59082195392287,237.81625751852525,239.19911338266303
2020-07-10,242.07600797847633,242.12029298599626,236.43276002765742,241.13654567286218
2020-07-09,246.82417076165652,247.5946263328499,238.5463107238369,241.89211386887266
2020-07-08,239.4364572189733,248.84128874995588,238.028047781716,247.0336331555158
2020-07-07,241.45433368253865,243.50297434293162,234.98670720888722,239.3167433246729
2020-07-06,227.68670347358722,241.75467432070138,227.0080367615973,241.68555317890335
2020-07-05,229.2143507638751,229.81946186660525,223.37826935508627,228.04196806118668
2020-07-04,225.08227535490013,230.4570170403888,224.60886219188595,229.09144846965813
2020-07-03,226.36406977276036,228.09727380286355,224.5799289743089,225.1368685715609
2020-07-02,231.0601343378338,232.04063645079867,223.2938141718433,226.41179530184215
2020-07-01,225.56739156591695,232.64354649160688,224.26952161057486,231.06816617129778
2020-06-30,227.89510566401145,228.6193362005472,223.10789348125886,225.59164268856532
2020-06-29,225.07382717556575,229.87919395299247,221.40664452723433,227.7712968708098
2020-06-28,220.91855384330773,227.67387496970883,218.1866803438351,225.11682979330618
2020-06-27,229.66150092769672,231.19409441544693,216.60127430045392,220.9498088970143
2020-06-26,232.1381962078491,233.3237716449034,227.8174767940951,229.50546792654012
2020-06-25,234.55200820040645,235.1897757659193,227.8020506439178,232.44436239262095
2020-06-24,243.14916241596538,249.1518407486411,231.22952188565787,234.7218822091501
2020-06-23,243.65799326443138,244.8344075883153,240.90315287935093,243.1253443941154
2020-06-22,227.68601749490418,246.33715579301062,227.48008436053158,243.23585801938495
2020-06-21,228.83907311680582,231.12974083448228,227.19839525423788,227.923846866292
2020-06-20,228.82165498744712,230.7609510838936,226.03339468698434,228.83353477690872
2020-06-19,231.23007424466803,231.8563670588145,226.71487916761035,228.96243082228736
2020-06-18,233.82001545380223,234.51774881055056,227.84461578043474,231.31330823117827
2020-06-17,235.33325012461083,236.99584327500386,228.30877490357534,233.83779327944737
2020-06-16,231.04516086659208,235.9656563160019,228.88231017965734,235.37102978659223
2020-06-15,231.25444673592594,233.45605408044398,218.6081663663863,230.88934019224527
2020-06-14,238.18761004001638,238.52958046309055,230.082801374032,231.81361871715356
2020-06-13,237.61443431137698,238.43791011135986,234.58439365269837,238.03668782159056
2020-06-12,229.84233040732644,239.012730601586,228.30398149285335,237.60089684892068
2020-06-11,248.2619402456569,249.974313776972,225.98091669272145,230.8915535164814
2020-06-10,243.96562495757783,250.03027899282864,242.4184861405905,247.8833443640613
2020-06-09,247.6309748124342,249.6007100750605,239.1111734979335,243.92300775793788
2020-06-08,245.06952209691693,247.34118391189008,241.19237675877505,246.2786930350147
2020-06-07,241.92177750360875,245.35564922896404,235.40701793489953,244.70683917412842
2020-06-06,240.11051872861034,244.471131254122,238.37165287314514,242.02753620750656
2020-06-05,243.25640227782057,247.23027972971357,239.45538902035003,240.1250945057508
2020-06-04,244.70107850538525,246.36089068168954,236.51968473679904,243.33694634392006
2020-06-03,237.47287431671938,244.88002546878803,234.11075004885683,244.3903888199377
2020-06-02,248.17687680454483,253.20137793342943,227.53513609375202,237.87585207023844
2020-06-01,231.11266750505845,250.75399021703345,231.06840733875808,248.07736713065583
2020-05-31,243.6794069050171,245.31708928228468,230.25669719426892,231.63802746213395
2020-05-30,220.63117019452437,246.75003452793504,218.86876863789854,243.3430940871326
2020-05-29,221.3775489298957,224.53370577643025,217.7621589467907,220.6333862897986
2020-05-28,208.21705178325558,220.50296614008622,204.71224260441326,219.78760288516327
2020-05-27,200.9496221279604,208.2192151747015,200.9045837322357,208.0684710091559
2020-05-26,203.99296936222095,204.96013842028498,197.36679725306598,201.10108196084053
2020-05-25,199.29132373461312,205.55829276643655,198.93308899427998,203.96236433799766
2020-05-24,206.40261320541356,210.5014309449395,200.68731303154541,200.68731303154541
2020-05-23,207.59632783888543,211.03846991392047,204.77424995370566,206.56895396415683
2020-05-22,198.2334100268974,209.17336779193658,196.566536207398,207.21621228473788
2020-05-21,209.8604493411902,211.49544545322897,191.64383227681097,198.3493150321274
2020-05-20,214.5348422244796,215.32704148524073,206.72282341630768,210.0152961143715
2020-05-19,214.90926081514885,215.75702502734873,209.57025461650753,214.52558138385965
2020-05-18,207.21785409112493,216.91778129567774,207.1714971453583,214.70130238084008
2020-05-17,200.5646709654639,209.75973039968903,199.77122939851301,207.0113785413886
2020-05-16,194.7386973260534,203.21331322589813,193.5464629215143,200.49950867075714
2020-05-15,203.82554814547612,204.03955425008266,191.84191728516032,194.7469030014004
2020-05-14,199.94258058416617,206.07150731690282,196.26760350374627,203.1539007745871
2020-05-13,189.82720684947992,201.0344123557362,188.64902486615392,199.60006899289704
2020-05-12,185.76587492133072,192.0993082812488,185.62596153005833,189.8126853960721
2020-05-11,188.51185181186491,193.21628995915435,177.20821242182825,186.45245467060593
2020-05-10,209.88642979092984,209.88642979092984,180.85972868250016,188.07421351280118
2020-05-09,211.4943261107157,214.58733770915075,208.72208414201546,209.92966104916357
2020-05-08,212.3089375577,216.63072257125023,207.41765474480803,211.40969347632574
2020-05-07,199.024551416757,214.59791899206098,197.53721434465407,212.2696999006177
2020-05-06,205.33293946839194,210.77234715374843,198.55017317653176,199.097208398974
2020-05-05,207.02364330885067,211.44194713963495,201.5486673996163,205.50377362811722
2020-05-04,209.91090659405123,210.64690880317258,195.26241371804366,206.6719740649259
2020-05-03,213.9081648306493,218.92642415211319,205.57476569242027,209.90820887528852
2020-05-02,212.0087793301249,215.19859705765165,210.47656724650528,213.81334802590925
2020-05-01,206.20091892441553,217.21661010228092,206.20091892441553,212.0213351272674
2020-04-30,215.18275214049615,226.97244298536742,202.3528087632891,206.72712808158082
2020-04-29,196.58981313074284,218.4473527801149,196.58981313074284,215.46421725266146
2020-04-28,196.5027157518658,197.75680361347364,192.38593876427578,196.97107755179874
2020-04-27,198.41293573225892,198.87125659518952,190.61277863473052,196.65550726210634
2020-04-26,193.93396855971156,199.7808104589512,192.66289429231293,197.46993237580423
2020-04-25,187.44126124519468,197.57492481247402,186.19057715375556,194.27390657952577
2020-04-24,185.42414919869321,189.69738064749666,185.05323044204476,187.5150899883886
2020-04-23,183.2084010064629,192.55268209611208,178.80563429747428,185.52973985668478
2020-04-22,170.47595514683186,183.91997077373895,170.0112127201671,182.6698838420483
2020-04-21,170.43701225629576,174.42522184982198,168.43362781730372,170.8690907395799
2020-04-20,180.04358123033595,186.48619432994514,167.4631174531541,170.48535319921808
2020-04-19,187.7465845909711,188.54149334380733,176.86330064854204,180.34178724584712
2020-04-18,170.77504530933098,189.81692703695367,170.77504530933098,187.65851365142518
2020-04-17,172.84036864308604,174.89047429570073,168.78120562512325,170.76612666280505
2020-04-16,151.45545480256104,174.77529690282736,148.8056199407393,172.20328444475518
2020-04-15,158.5411944644959,161.2101766921419,152.3509175407785,152.869449399855
2020-04-14,156.53570521762856,161.78986975969607,155.5414882594044,158.34954760439362
2020-04-13,157.65953641606077,159.12355200657737,150.25735402127327,156.55827717562647
2020-04-12,158.4491556697533,164.88481680800973,155.15354542175373,158.77414557864228
2020-04-11,158.8094930329704,161.2692955637932,154.0661623444825,158.38687990423296
2020-04-10,169.81610130362347,170.08129666169796,153.05690385000466,158.00717265802234
2020-04-09,172.6302634218197,173.31381836839626,165.64203991745504,169.8742995025995
2020-04-08,164.6413228096378,174.3007086470689,163.68749507036796,173.0920517177544
2020-04-07,170.97226680371668,176.30166675301732,162.98605365342704,164.78997107890893
2020-04-06,142.92906370640188,171.6396939066352,142.92906370640188,171.42930995703395
2020-04-05,144.99180509097104,145.94092350380086,141.04011546866656,142.9057172572387
2020-04-04,141.4666997664803,146.20158379459176,139.25013103522272,144.51272739757718
2020-04-03,141.1892877499303,146.77857694069996,138.07279274372428,141.44400031825188
2020-04-02,137.74417231124445,149.82292256385,135.75702958491368,141.72244159488088
2020-04-01,133.23306863816646,137.13535805323932,129.08873159503727,135.97460066384892
2020-03-31,132.18339492391158,135.19223306746005,130.55861875850192,133.22519599971088
2020-03-30,124.85548443909873,135.16676633175453,124.21758796428249,132.28252248769797
2020-03-29,131.28651872509627,132.0638991104357,124.00292649656912,124.67343721527321
2020-03-28,130.03797792540757,133.1809944829206,125.2462981650111,131.49687141301808
2020-03-27,139.18088030433756,141.69561240673298,130.18282622926444,131.51132961533554
2020-03-26,137.00111731139108,139.55817714191116,133.98857243994547,138.95566725366146
2020-03-25,138.38408318303016,142.3100589228848,133.2430092627289,136.223436639178
2020-03-24,136.40927505907067,143.20004978169186,132.91320312550974,138.8687676526299
2020-03-23,122.37650845715618,137.41303624312016,119.60273414523212,136.33055555604483
2020-03-22,132.0549204548972,136.96173329111517,121.69678814310483,122.30016104521194
2020-03-21,133.5257154986304,137.32644205224693,126.12429472799,132.8000016663901
2020-03-20,137.19908562774762,152.08445440125547,116.68176204427704,133.483472485488
2020-03-19,118.44731882700115,142.96515051913426,115.66099574155379,136.85967410930826
2020-03-18,116.31330774481295,118.32904173651681,110.37578983786388,118.28456070992495
2020-03-17,112.00131914634935,120.46811650941555,109.71147015526286,116.45509058945046
2020-03-16,123.37050859139266,124.03791163985872,101.45508817183597,110.78467730149879
2020-03-15,122.83997572025268,133.35502922979106,120.42721543327337,123.76941143487615
2020-03-14,133.9682939527657,134.99218347490205,121.26357095491562,122.30359352640096
2020-03-13,111.27525766632907,141.10357003569425,89.73070757359392,134.53192632814532
2020-03-12,194.74153037255863,195.40056538690152,103.57544897311001,108.1312246389005
2020-03-11,200.70250277549465,202.95972018465238,182.08768717626666,194.6396454921244
2020-03-10,203.74431176904486,206.17108103680815,196.56227795469113,200.61286848713127
2020-03-09,201.82051852530319,208.66718188733864,190.69676217042968,203.35022204542815
2020-03-08,236.50226811298876,236.50226811298876,196.28701347805577,198.4410396340142
2020-03-07,246.0742117443013,251.65964168866768,236.72775897792238,237.62854475716117
2020-03-06,228.11663173898103,245.22171298988246,227.6561226361263,245.22171298988246
2020-03-05,224.49813202462326,234.2704267169919,224.49813202462326,228.3298811450722
2020-03-04,223.95274207727266,228.7934042483434,220.81013881787064,224.46770812540709
2020-03-03,231.86332105482768,232.5428754488876,220.20251743402187,223.63227121965735
2020-03-02,217.62787373029033,234.3012221936131,216.16460117919763,231.66326966853214
2020-03-01,218.4562983061487,227.45605355913148,212.8582363212051,218.22696516433766
2020-02-29,227.42943841602087,233.01878067388728,217.98607925012317,218.01043961476267
2020-02-28,227.64236944695665,234.46416248407806,214.16851365959752,227.10448384705964
2020-02-27,223.80920717424485,238.0911826985292,210.16713094429798,227.13724469560256
2020-02-26,245.64353723778686,249.91768698341292,217.5528130456985,224.4777352740146
2020-02-25,265.98968818560536,266.13734981111435,245.06454128941704,246.63570315156176
2020-02-24,274.9631278536587,277.36877334193986,257.3941767718922,265.9355644713345
2020-02-23,261.82394753715016,275.97705774116434,261.3093889851595,275.5909796626992
2020-02-22,265.3899179032672,266.723325480383,257.25922118442264,261.8423121615632
2020-02-21,257.27748901537444,267.8596263650789,254.61013018367834,265.4111923296365
2020-02-20,258.9455107369171,263.8696896462437,247.47091205179592,257.07700262050327
2020-02-19,282.5524861719143,285.96441768225117,253.5083918671995,259.0131152397782
2020-02-18,268.24832812393123,285.8634398024423,259.9939760688528,282.34739122854484
2020-02-17,258.90261183183935,268.6335306013416,242.812273981584,267.53439289381254
2020-02-16,264.55987746748775,273.68353726058467,237.63104703299715,260.4241740772168
2020-02-15,286.01771621987496,288.5669263093988,262.6838014981918,264.6323331148999
2020-02-14,268.8727374986472,286.9726032182229,260.8764840010818,285.39641783641343
2020-02-13,265.667859407272,277.5256933493617,256.6990038204437,268.78760021530434
2020-02-12,237.64721508743443,275.08922483139895,237.64721508743443,265.4263420751343
2020-02-11,223.12229144271816,238.91298757117005,218.09866277818068,237.28266905729484
2020-02-10,228.6242655476988,229.44466896821436,216.74200030786818,223.27459230406748
2020-02-09,223.20540273147745,230.5680066478812,223.20540273147745,228.66482598971544
2020-02-08,223.3407607516225,227.75180893984935,214.07282798812955,223.15185336901337
2020-02-07,213.22794900332457,224.30456858867254,213.22794900332457,223.38549073175048
2020-02-06,203.86417948339835,216.1746117249282,201.2547714708195,213.1149211997363
2020-02-05,188.61264722912753,207.63279491368323,188.03604749766887,203.8715083727038
2020-02-04,189.709750314015,191.31933551930265,184.67187766436038,188.61168964417985
2020-02-03,188.34941060330237,194.99281778071847,187.0019703069195,189.92309948766896
2020-02-02,183.61890679172038,193.34861870195192,179.4777527701909,188.52530771929293
2020-02-01,179.83443084570143,184.122861353669,179.34262548583763,183.62320829671222
2020-01-31,184.5698102382626,185.5475641309205,175.2360443187242,179.9335562616251
2020-01-30,173.64827305089324,186.79569215989142,170.84098852988183,184.50191390780196
2020-01-29,176.08481836008738,178.36787929694577,173.54102647618984,173.54102647618984
2020-01-28,170.1222130257984,176.079514734933,170.1222130257984,175.98101154433354
2020-01-27,168.19181253770242,171.8452140982447,165.28064907710288,170.0986263949037
2020-01-26,159.38918037087532,167.86757469223735,159.38918037087532,167.67988169380928
2020-01-25,162.54977217812686,162.5818714925446,157.67600044899703,160.21501385660295
2020-01-24,162.89467150349927,164.3078615501559,155.57788350408978,162.554717176124
2020-01-23,168.0282546319371,168.0282546319371,159.19941604763835,162.837099108345
2020-01-22,169.72956717540447,171.20466538061967,165.98867625219924,167.91926157802055
2020-01-21,166.79253178789395,169.77469239668417,165.08932561122194,169.39167343347444
2020-01-20,167.03339245707224,169.22694803660443,161.3614117263286,166.7833844709884
2020-01-19,174.02265776884897,177.7437853602552,162.19905628870183,166.97806775368403
2020-01-18,169.4460090480485,179.23320479234675,165.42206924740447,174.16797214850857
2020-01-17,164.09837630621163,173.57219406849418,162.1673218509713,170.06546359501147
2020-01-16,166.60532787191238,167.20223935068313,158.84114439786887,164.55990152424062
2020-01-15,163.41228224260675,171.59763423830532,159.4014003072567,166.30294459819171
2020-01-14,143.5804299523064,169.90758103604483,143.5804299523064,165.73604407899703
2020-01-13,146.83859674460817,146.9022434147276,142.32810798926855,143.52722281795658
2020-01-12,142.27286537727167,146.22021881055835,141.85636886189482,146.22021881055835
2020-01-11,144.79459443008628,147.803328150765,142.1640925386078,142.755786794033
2020-01-10,137.77128526366323,144.91679168463688,135.4066990517259,144.71364846509528
2020-01-09,140.61097159468306,140.61097159468306,135.5126809222423,137.8026435865313
2020-01-08,142.94689098954402,147.7119447912215,137.26686295475562,140.53757488835328
2020-01-07,144.3169114853878,145.1013279295124,139.04913930113477,143.06093349312223
2020-01-06,135.2760969663837,144.33588920880158,134.91621201252138,144.19078853818638
2020-01-05,134.43283577679884,138.19474317397277,134.30707920456052,135.39914955745272
2020-01-04,134.38588635442218,135.70200444049993,132.69422012091027,134.19637974913334
2020-01-03,127.07060275860758,134.75272124841058,125.85539557318427,133.89850939940726
2020-01-02,130.49649124961167,130.60785523561321,126.56884527487166,127.04888594466429
2020-01-01,128.90400616613147,132.83410525685767,128.62455850162857,130.56223529102488
2019-12-31,131.44536808360178,133.50043518323042,128.11360218612984,129.05837471310693
2019-12-30,134.36175440612917,136.159966880133,130.24541601568535,131.43341587941507
2019-12-29,128.07225317987076,137.76796860477492,127.5561652241274,134.52979814093462
2019-12-28,126.29579817491538,129.63358098215733,126.01075804323182,128.04661971796764
2019-12-27,125.63895995938813,126.89685570989039,123.04589246043724,126.42090205687906
2019-12-26,125.08787852744331,132.17893279016303,124.34470338380855,125.63665377103482
2019-12-25,127.72892758377274,127.82341230428939,123.6078322661213,125.05454799805939
2019-12-24,127.90551928967994,129.47417505945702,126.793617545223,127.8030307455084
2019-12-23,132.3609942908188,134.8915971749192,126.34912001432701,128.16492735503076
2019-12-22,127.04364845248867,133.02185902437648,126.87681084276035,132.29993036770372
2019-12-21,128.3207426576894,128.3415965356835,126.58071920532576,127.05949605151277
2019-12-20,128.18484454662394,129.2792277591488,125.91382750296914,128.30459145147182
2019-12-19,133.3981151776918,133.87101539559552,125.85932014360459,128.18754884834178
2019-12-18,122.08771324884925,134.067987920369,116.61222334819077,132.73971360396752
2019-12-17,132.6581892014758,132.8328359995369,120.57372298489913,121.9707143017954
2019-12-16,142.50837731717277,142.61626071992586,129.9141852407273,132.6390796202127
2019-12-15,141.92528534375134,143.81481644059565,140.0268486759986,142.51518209482504
2019-12-14,144.77280860504737,145.0324084148495,141.29456498124307,141.9011242037863
2019-12-13,144.8679241815425,145.2424735167939,143.0538642877994,144.74904533083446
2019-12-12,144.04874101525633,145.77243056253252,139.5406365240834,144.8832339035856
2019-12-11,145.64543596686372,146.36238469702948,142.22041330337456,143.40631132535594
2019-12-10,147.454153410487,147.84663267446172,143.95591414953435,145.62909103984555
2019-12-09,150.62471141709162,151.3011919914509,146.86962889970968,147.47267922798255
2019-12-08,147.3563670073904,151.81991363710787,146.65085058857656,150.64115579659952
2019-12-07,148.81384518942502,149.33859071466958,147.20353225263563,147.38401902002454
2019-12-06,148.21884330971247,149.3856971895791,146.20107477220517,148.5832698741371
2019-12-05,145.47726578766085,148.90083208618668,144.10730491006146,148.09124996102597
2019-12-04,147.28295348967504,151.53454146312248,143.5172634177168,145.5791248937522
2019-12-03,148.85859238533868,149.9461797976196,146.1034660815629,147.31463739653307
2019-12-02,151.2990415523953,151.5005998875761,146.99509210232728,149.01900355996244
2019-12-01,151.33352245391765,152.50262489139342,146.09487463857613,150.90534465506983
2019-11-30,154.50646751104887,155.2559524836413,150.00146790255982,151.65195153202546
2019-11-29,150.41697561870606,157.21356907291016,150.41697561870606,154.64590713564206
2019-11-28,152.75030409303335,154.62170342945188,149.2704705767151,150.8978056409779
2019-11-27,147.37928212134418,155.4162752133598,140.77927173221838,152.7461952873846
2019-11-26,145.98360344685705,149.81459411467512,143.861393216575,147.50339355381462
2019-11-25,140.16832682661757,151.36475101932223,131.97999854249136,146.32167508904266
2019-11-24,152.27432603347458,152.77392082331238,139.1684284548384,140.12988227708638
2019-11-23,149.77547007460316,154.01033927557256,146.41246027640668,151.79935984454517
2019-11-22,161.0021919818479,162.6788171555886,138.45600553742915,149.6901638292747
2019-11-21,174.43898641490762,175.737686632054,157.6588752405105,160.96952263459883
2019-11-20,175.78306098410357,177.4068379907383,173.544857962427,174.56728306066205
2019-11-19,178.01637565547315,178.39077207192219,172.8941848963477,175.88039738323906
2019-11-18,183.75618056438188,183.9910259685471,175.3708007231085,178.22698852843752
2019-11-17,182.28872341644998,185.92524404625038,180.27105633229286,183.85229049839535
2019-11-16,180.14932541910986,183.33519329383734,179.2884967473294,182.29972758685824
2019-11-15,184.75060662992306,186.70209539711888,177.61920901930156,180.04419645679891
2019-11-14,188.17112576539182,188.5257550959334,183.24262277521245,184.7606791302985
2019-11-13,187.16101293098052,189.38476386315395,185.2556478569991,188.070301763727
2019-11-12,184.84753544211398,187.26280420818352,182.65580505549246,186.9224476559374
2019-11-11,189.1983738186735,190.2127951173407,184.12029632929446,184.9067395442304
2019-11-10,184.78258878232873,191.57038149110747,183.50456047212103,189.07537331962
2019-11-09,183.86517014238933,185.63733038895063,182.69515389942455,184.8527652053703
2019-11-08,186.67840722077074,188.08769641372587,181.41919323581976,183.80456458294395
2019-11-07,191.41639440815905,192.1325987185634,184.85549070975068,186.58446160104654
2019-11-06,188.79581719006808,194.2682055156391,187.87589792068658,191.3072390829201
2019-11-05,186.01425905213375,191.49107098116528,182.75722501380642,188.57189023904337
2019-11-04,181.75412776985382,188.48499194130918,180.50852582145654,186.0366022657388
2019-11-03,183.1808560003665,184.70363890898787,179.174617500019,181.4487418655548
2019-11-02,183.67345391086394,185.15915224019622,181.84936585578478,182.99855083804877
2019-11-01,181.95635924049972,184.59679624758013,179.06292076462623,183.03903933100113
2019-10-31,183.25056659880167,185.2806355143782,178.1274993561691,182.25738342969396
2019-10-30,190.7067475108567,191.80668553569146,180.554622783392,183.1536394752431
2019-10-29,181.55853867730036,192.57850635642183,181.55853867730036,190.76968844291892
2019-10-28,183.8760885343296,189.2308684187543,180.5688898629906,181.91877412457546
2019-10-27,179.67545322016966,188.5602331520554,176.46841563065206,183.9783078796029
2019-10-26,182.2610862038145,197.53051919890314,174.0223832844991,179.76550979608302
2019-10-25,160.63665472877366,187.14011445046071,160.45183065834115,181.59890360542087
2019-10-24,162.4085147862716,163.75541986497026,159.21209774421726,160.62002319594023
2019-10-23,171.40244328979767,171.59214678883464,154.20435961004517,162.31795302904408
2019-10-22,174.11557793082625,175.31957493708614,170.86316009451662,171.4488065365842
2019-10-21,174.98561817802803,177.73656252910152,171.91964530630645,174.40050647365496
2019-10-20,171.84040874271264,176.5085347480628,169.44704817999954,175.3574385536449
2019-10-19,173.28611713666922,175.05480555203314,169.9474402723369,171.9752522043217
2019-10-18,177.25794976426565,177.41615693146272,168.7084405353868,173.0757031881551
2019-10-17,174.52186690499434,178.82674959240566,172.8268756124905,177.27885390173537
2019-10-16,180.46062290041402,181.0552704083959,172.02975064230148,174.78705720911313
2019-10-15,187.72146869274135,188.28416416374392,177.95942740383887,180.60607743489413
2019-10-14,181.14594166596135,undefined,undefined,undefined
2019-10-13,179.4658735294486,184.51063771598828,179.06356523592723,181.15334031047436
2019-10-12,180.90181694373126,184.6352668732459,178.05470210131276,179.68203284701139
2019-10-11,191.64901061877774,196.191655051636,179.75376234556185,180.80491706715995
2019-10-10,193.8237482360585,194.44110664132614,187.42499272630366,191.17655209524386
2019-10-09,180.8522811746926,195.59618375565688,179.4370316311986,193.30131326157758
2019-10-08,180.4518129035046,184.92396488777268,177.60342974252885,181.05239784602293
2019-10-07,170.2276143099523,182.45115250169823,168.79968654970517,180.12749813455792
2019-10-06,176.3561116005156,176.80404941640532,168.1687252032406,170.58711464831904
2019-10-05,175.17272555833298,176.7804727746982,172.31287600812146,176.34936250853866
2019-10-04,175.10315984368916,179.13737184952237,171.41930972636203,175.79738895248155
2019-10-03,180.86814187939407,180.86814187939407,170.37419335987585,174.7546588682766
2019-10-02,176.08297028633893,181.17639463490792,174.00870944365312,180.60004548373857
2019-10-01,181.46348764761225,185.69958964688774,174.33159750074066,176.21438132196997
2019-09-30,169.96773293473223,181.04783700471066,165.39710016023224,181.04783700471066
2019-09-29,173.77976008972493,174.44912109467376,165.0328937491181,169.34483057319702
2019-09-28,173.90085513153255,175.4677642860825,168.68404731448675,173.83137627874396
2019-09-27,166.35663065800617,176.69146502417678,161.55621934706465,173.93093596675735
2019-09-26,170.30159689349546,170.9207262088461,153.21900974681506,165.8564141695189
2019-09-25,167.0117710752473,174.94026846711375,162.55307235581623,170.0434864958238
2019-09-24,200.58480261792687,202.69996033573747,154.35224582196386,166.98167309685314
2019-09-23,211.65433044684022,211.65433044684022,199.36224961891995,200.76816371792646
2019-09-22,215.45865218513492,215.51365079532744,206.22219270255468,211.3244720367592
2019-09-21,218.55272362089786,221.27705150251683,213.65416484599055,215.1192005489355
2019-09-20,221.78940033109126,221.78940033109126,213.99794341455703,218.20340102987066
2019-09-19,209.1709442355207,223.81052194526222,202.60278867210764,220.56135709333893
2019-09-18,208.38477145368716,217.33371554511257,208.38477145368716,210.4170735503852
2019-09-17,198.0829897389852,215.09875503027115,196.16970903401278,207.88131406031346
2019-09-16,189.83022236504056,199.50989823976315,188.63999340133336,197.7752433243646
2019-09-15,188.58773922618187,190.7670066650087,186.20411004667753,189.28098121302543
2019-09-14,181.43820068316876,189.0656595214877,180.2063938129893,188.5479054794963
2019-09-13,180.82637847736373,181.53859643202324,177.88044080770612,181.19801960459625
2019-09-12,178.4760267712008,182.40460164501957,176.70304147755587,180.78831973319834
2019-09-11,179.78895629149417,181.7967115301138,174.3844635952172,178.36687324236811
2019-09-10,180.61829264794181,184.26544628254084,177.03225247004553,179.94876718911186
2019-09-09,181.2739002581557,185.1208552307551,176.42410113330848,180.64891735823684
2019-09-08,178.62138703264895,184.19934715629424,177.8981959684517,181.47255155696718
2019-09-07,169.1326262248286,180.756156031139,168.39044061268044,177.9268430829886
2019-09-06,173.85261955747424,178.02185042341813,167.13010016415333,169.0604331361154
2019-09-05,174.73026251736135,175.58716334222885,170.553372665702,173.89263034438326
2019-09-04,178.53129758059933,180.1656784929196,173.95808890924135,174.8341389336262
2019-09-03,178.5514629560074,182.77474246156137,175.36437442481534,178.89252271290204
2019-09-02,171.2693134854941,180.81441549161937,170.22758565757425,178.23813657511866
2019-09-01,171.89903813901998,173.4236767044001,168.1396165441783,170.74145442411228
2019-08-31,168.4860693134754,174.4251461704489,165.96389809999593,171.8727090031543
2019-08-30,169.34281161554023,170.44048176605432,165.8569026924067,168.36893060847635
2019-08-29,172.86099888697964,173.39777738875273,164.2765774585293,168.83481743874194
2019-08-28,187.2373608138108,188.00237993987136,166.68022994204622,173.19340192723084
2019-08-27,188.47523373306353,189.1666121333558,184.79230257608683,187.35177047216774
2019-08-26,186.82337667287632,193.75154674315408,186.12995069278384,188.5178669002718
2019-08-25,190.83117870602322,192.1250223841178,183.2088417312842,186.48772106985876
2019-08-24,194.25880453926868,194.25880453926868,186.45678364500426,190.8530492883363
2019-08-23,189.7470614219305,196.17817173736515,188.77130476875647,194.31849025634173
2019-08-22,189.93402911766353,194.82178083488932,183.11883920286735,190.60733037808663
2019-08-21,196.93900555561385,197.12667323485937,180.9572682126742,187.2698214094712
2019-08-20,202.5738461221817,202.7132952990658,195.06658627542123,196.2085329172505
2019-08-19,194.4876781306609,203.54754615202137,192.92039792629853,202.28178515644234
2019-08-18,186.27438013664104,197.92490208474405,183.50138316195628,194.68134567369637
2019-08-17,185.15231611244724,187.06365257353266,182.30271559428175,185.73417882100165
2019-08-16,188.06011022402473,188.18733406365348,179.35736652328941,185.26206379059056
2019-08-15,188.11140067847373,189.54718803812582,174.77869343836977,188.18337343238096
2019-08-14,208.86644275442043,209.6581533364544,182.9577924055137,186.27022180969465
2019-08-13,211.27264862347644,211.53514471685668,204.94901976856286,208.81324160124058
2019-08-12,215.62341396236712,215.62341396236712,210.0775078798066,211.37783068436337
2019-08-11,206.27993826090128,216.77991290759215,206.1504120952626,216.69152245824395
2019-08-10,211.2465146826802,214.80963597729442,201.93774578042854,206.44295532281748
2019-08-09,221.5399486063404,221.5399486063404,207.23485329560648,210.48113265947018
2019-08-08,226.5324413677851,226.69461822523118,215.87931369534752,221.25092302620237
2019-08-07,225.73445244930855,231.12332964901157,221.92694918123786,225.93991837136977
2019-08-06,232.8658662904026,239.18493037529842,222.9689547208919,226.3511329451871
